cityCode,hotelURL,hotelCode,hotelCity,cityHotelNum,hotelRankInCity,hotelName,hotelReviewNum,hotelOverallRating,hotelAddress,hotelClass,hotelAwards,hotelStyle,hotelRoomTypes,hotelRoomNum,hotelPriceRange,hotelLocation,hotelReviewNum,hotelRatingExcellent,hotelRatingVeryGood,hotelRatingAverage,hotelRatingPoor,hotelRatingTerrible,reviewURL,reviewTool,reviewRating,reviewTitle,reviewerName,reviewText,reviewDate,dateOfStay,tripType,reviewHelpfulVotes,cleanlinessRating,serviceRating,valueRating,includingImage,imageNum,roomsRating,sleepQualityRating,locationRating,reviewerURL,reviewerCityNum,contributorLevel,reviewerGender,reviewerAge,reviewerPhotoNum,reviewerContributionNum,reviewerHelpfulVotes,travelerType,reviewerExcellentRating,reviewerVeryGoodRating,reviewerAverageRating,reviewerPoorRating,reviewerTerribleRating,reviewerFollowingNum,reviewerFollowerNum,reviewerContributionNum2,reviewerLocation,registerMonth,reviewerTotalPoints,reviewerBadgeNum,reviewCrawledDate
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r318783125-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,3,Dissappointed,Sun_Worship_her,"Dissappointed!We checked into the property October 2nd a Friday evening, we received our condo key and the surprise of a wonderful “hidden fee”, when we got the the condo we noticed that the door to the unit would not close or lock, pretty inconvenient, and we were given the wrong WIFI name and internet code. These two issued were only addressed by management the following day, midday, which meant that we could not leave the unit. The Unit was nice, but the windows were so tight that we could barely open them, we were hoping to sleep with the windows open instead of the AC, but that proved to be impossible. We definitely did not appreciate finding out that there is that “hidden fee” – Cleaning fee, that was NEVER mentioned when we did our booking. The pool area was very nice, with lots of rules, that nobody seems to observe and no staff enforcing those rules… what’s the purpose of having rules. We had people smoking wherever they wanted even though there were signs everywhere prohibiting smoking. I adore kids, have three grandkids that I love spending time with, but there were so many unsupervised kids at the pool, it made our stay there very unpleasant.Don’t think I will be going back, would I recommend… not really.",2015/10/14,2015/10/01,,2  ,,,,0,0,,,,https://www.tripadvisor.com/Profile/Sun_Worship_her,13,4,woman,,50,11,63,Beach Goer,5,1,2,1,2,0,0,66,Gatineau QC,2008/02/01, 2828 ,29,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r318719332-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,4,Can't beat the price of a 3 bed condo,Lowpymtking,"All of these units are individually owned so there are degrees of upkeep I suggest renting in building 1 as it is closest to the pool. They really try to keep it low cost by not adding wait staff to serve poolside. So you need to order at the bar and help yourself. If you are looking for someone to wait on you hand and foot, this is not the place for you. But hey, the poolside cabanas are free and the karaoke is fun.",2015/10/14,2015/10/01,Traveled with family,,,4,,0,0,,5,5,https://www.tripadvisor.com/Profile/Lowpymtking,58,4,,,1,42,7,,18,14,7,2,1,0,0,43,"Kingston, Canada",2009/02/01, 4252 ,21,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r318684696-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,5,Como en casa.,801marielar,"Muy recomendable para ir con niños! Departamentos amplios, cómodos con todo lo necesario para descansar, lavar la ropa, comer. Electrodomésticos impecables, vajilla muy buena.öptimo para descansar , relajarse y visitar los parques!Muy buena ubicación , se llega fácilmente a todos lados.",2015/10/14,2014/11/01,Traveled with family,,,5,5,0,0,5,,,https://www.tripadvisor.com/Profile/801marielar,12,4,,,17,22,3,,21,0,1,0,0,0,0,39,,2013/10/01, 2718 ,21,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r318390247-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,5,""" one lovely hidden gem of a resort """,Lester N,"This was our first stay at the Tuscana Resort &amp; it won't be our last, the resort is 15 mins from Disney but far enough away to have its own tranquil settings .The 2 bed condo we stayed in has spacious bedrooms , lovely dinning area &amp; lounge. It has lots of upgrades ( flat screen televisions , new lounge setee sofa bed &amp; arm chair to match , new dining room table &amp; chairs , the place is faultless .There is an amazing secluded swimming pool area with a separate kids pool area aswell , it has a jacuzzi &amp; a lovely pool bar that sells very good &amp; reasonably priced food.Loved it.",2015/10/13,2015/09/01,Traveled with family,1  ,,5,,0,0,,5,5,https://www.tripadvisor.com/Profile/LesterN601,8,3,man,35-49,,16,20,,15,0,0,0,1,0,0,16,"somerset, england",2012/08/01, 1625 ,17,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r317766532-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,viaMobile,3,Disappointed,happymomofthree,"I checked into the property late in the evening on a Saturday. The gentleman who checked me in was very nice however he left out a lot of information that I needed about the property. He showed me a map and told me that my room would either be on the left side or the right side of the building and I should park accordingly however when I asked him which side of the building my room would be on he told me he wasn't sure he had only been working there two weeks and they hadn't given him the tour yet. We quickly went into the room to drop off our stuff. The parking lot in front of our building, building 4, was very dark and I didn't feel safe . The other buildings look brighter so I'm not sure if a light was out or if that building is just particularly darker than the rest. We we're dropping our stuff off in the room and quickly heading out to dinner when I notice that the microwave handle, see picture, was completely cracked. I took a picture of it to go to the front desk because I wanted to make sure that I wasn't going to be blamed for the damage. I waited for the girl at the front desk to finish going through something on her cell phone to give me her attention and then showed her the picture of the microwave. She told me she would make sure the management knew. After returning from dinner I went to go use the restroom and noticed a small ball of paper in the corner with hair on it, see picture. Pretty gross. The bathroom in the master bath had a toilet that wouldn't flush unless you hand held the handle down the entire time. At my check out I went to the front desk and asked to speak to the manager. I showed her my pictures of the microwave and the hair on my floor and made a comment that we pay a cleaning fee when we leave, and that the room should be cleaned properly. She agreed with me and took off the cleaning fee off my bill. She also asked me to email the photographs to her. I think it was overpriced for what we used it for. There's a charge for the room, a cleaning fee, &amp; a resort fee. So if you're not staying for a number of days or using the amenities it's really not worth the price. We were there for a soccer tournament for 1 night and basically needed a place to rest our heads so I felt like it was a waste of money for us.",2015/10/11,2015/10/01,Traveled with friends,,,,,0,0,,,,https://www.tripadvisor.com/Profile/happymomofthree,10,3,,,2,14,12,,6,1,3,4,0,0,0,19,"Atlanta, Georgia",2011/02/01, 1532 ,19,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r316534078-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,5,"Increíble, no decepciona nunca",chiossonesa,"Es la segunda vez que vamos al Resort y vuelvo a re-confirmar todo, la comodidad de sus departamentos, la limpieza, el servicio, la amabilidad de su gente... la pileta es increíble. Lo recomiendo para hacerse un tiempo y disfrutar también del Resort. Esta cercano a los parques, a menos de 1K hay un supermercado, farmacia, estación de servicio, Mc, etc. Recomendable en un 100%",2015/10/06,2015/09/01,Traveled with family,,,5,,0,0,5,,5,https://www.tripadvisor.com/Profile/chiossonesa,32,4,man,35-49,,22,13,Like a Local,12,3,5,0,2,0,0,25,Buenos Aires,2009/07/01, 2763 ,19,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r316445412-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,5,great place to stay,sbrameister,"We like to go to Disney and Universal parks but lately we are trying to stay at a place where we can cook, since you can really get tired of restaurant food all the time (and also your wallet get tired too!) Anyway, this was the perfect place, it was a 3 room condo, we got it on the bottom floor, spacious, full equipped kitchen, dining room, living room, 2 bathrooms, tvs on all rooms and on living area, and washer and dryer! it was like staying at a hotel with all the convenience of home. Comfy beds, decent decor, well kept. The staff was friendly, condos, common areas were clean, they have a DVD free rental service, and their pool is really nice, also a hot tub. They have a restaurant/bar, but we didn't have the chance to try it. Overall, it was a great experience and when we requested something they were quick (we were missing a toaster in the kitchen). I would go back again. Also the price is right for all the comfort.",2015/10/05,2015/08/01,Traveled with family,1  ,,5,5,0,0,,5,,https://www.tripadvisor.com/Profile/sbrameister,107,5,woman,35-49,17,55,32,Like a Local,43,8,2,0,2,0,0,72,"Miami, Florida",2009/04/01, 6302 ,31,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r315455711-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,viaMobile,3,Comodo y cerca,Erica S,"Pros: cerca de Disney, muy cerca fast foods wallgreens y Publix. El departamento de dos habitaciones es muy espacioso y comodo con todos los artefactos y con dos baños completos.Contras: no hay black out en las ventanas por ende te despertas al alba y las duchas son muy malas chiquitas con poca presion.",2015/10/01,2015/09/01,Traveled with family,,,,,0,0,,,,https://www.tripadvisor.com/Profile/383ericas,17,4,,,27,30,6,,7,20,3,0,0,0,0,59,,2013/08/01, 3871 ,22,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r315053042-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,5,Excelete opción para ir en familia a Disney!,Maria S,"Excelente condominio para ir en familia a Disney. Amplios departamentos con cocina completa, pileta y estacionamiento gratis. Cuenta con wifi gratis en zona de piletas. Es una opción muy economica y solo se encuentra a 20 minutos de los parques.",2015/09/30,2015/02/01,Traveled with family,,,4,,0,0,,4,4,https://www.tripadvisor.com/Profile/mariasN2665JJ,7,2,woman,25-34,1,8,2,Beach Goer,3,5,0,0,0,0,0,9,"Buenos Aires, Argentina",2015/09/01, 837 ,12,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r314217581-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,5,Amazing holiday!,lizzierodgers,"This was our first time to Florida, I emailed the hotel a few weeks before we arrived requesting a top floor condo and that's what we got, it was clean, spacious and had everything we needed. The location is perfect for the parks, Publix supermarket and Walgreens are very close by and reasonably priced. The only thing I think could be improved is the condition of the cabanas and lack of umbrellas around the pool, we were here for 2 weeks in August so obviously it was super hot, the option to move in and out of the shade would be nice. The bar is reasonably priced as is the food but the bar staff are the best bit, they made us all feel welcome as soon as we arrived and they are probably the reason we will be returning next year. See you in August Tuscana!",2015/09/28,2015/08/01,Traveled with family,1  ,5,4,,0,0,5,,,https://www.tripadvisor.com/Profile/lizzierodgers,15,2,,,,5,8,Beach Goer,3,1,0,0,1,0,0,6,england,2010/04/01, 528 ,9,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r314170764-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,4,Muy comodo,111ClaudioC,"Coincido con las ultimas opiniones, para agregar, lugar muy tranquilo al lado de un Golf y a pocas cuadras de un centro comercial para comprar lo necesario del día. Estación de servicio, Supermercado, Farmacia, Banco, Cajero, etc.",2015/09/27,2015/09/01,Traveled with family,,,3,,0,0,4,5,,https://www.tripadvisor.com/Profile/111ClaudioC,46,5,man,50-64,,82,29,,20,43,19,2,0,0,0,84,"Belen de Escobar, Argentina",2012/10/01, 8584 ,27,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r313833155-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,viaMobile,4,Que lindo!!,Anibal Z,"Tuscana resort nos dejo un muy lindo recuerdo. Es ideal para familias con chicos. Muy cerca de todos lados, centros comerciales, universal, disney, etc.El acceso es muy directo y estás a 30 minutos del lugar turístico más alejado. El lugar es muy lindo, y los apart son muy amplios y completos. Puntos en contra, la iluminación nocturna de la piscina, y lugares comunes no es la mejor. El gimnasio no es completo y en mi estadía no funcionaron ninguna de las tres cintas para correr . La partes edilicia común, ascensores por ejemplo, no se destaca por su prolijidad.Pero en líneas generales es muy lindo, sin dudas volveremos!!!",2015/09/26,2015/09/01,,,,,,0,0,,,,https://www.tripadvisor.com/Profile/513anibalz,14,3,,,1,16,8,,3,2,7,4,0,0,0,17,,2014/09/01, 1653 ,16,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r313429281-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,viaMobile,5,Excelente lugar,paod598,"Muy recomendable! Tipo apartment grande con dos habitaciones con cama matrimonial y cada una con baño en suite. Cocina y comedor amplios. Con todas las comodidades, lavavajillas, lavasecarropas. Tiene una pileta muy linda y lo qu mas me gusto es la tranquilidad q hay en ese lugar. ",2015/09/24,2015/09/01,Traveled with family,,,,,0,0,,,,https://www.tripadvisor.com/Profile/paod598,115,5,woman,,6,56,11,Foodie,27,26,3,0,0,1,0,62,"Vicente Lopez, Argentina",2015/07/01, 5791 ,28,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r312829732-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,5,Excellent Accomadation,AyrshireAndym,"This is my second visit to the Tuscana resort, and it will definitely not be my last. We had a 2 bedroom suite, which was immaculate throughout, as was the rest of the resort. The staff I met were always polite and courteous. The resort itself is very quiet and just a short drive to all attractions.",2015/09/22,2015/08/01,Traveled with family,1  ,5,5,,0,0,5,,,https://www.tripadvisor.com/Profile/AyrshireAndym,38,4,man,35-49,4,32,22,,24,1,1,0,7,3,0,37,"Dalry, United Kingdom",2008/08/01, 3397 ,29,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r311390260-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,5,Fantastic family holiday,Fleurmort,"As previous reviewers have stated, this is an excellent base for a family with teenagers. It is in a quiet location but there is a supermarket and a couple of restaurants close by. The apartments are very clean and spacious with all the facilities you need - washer, dryer, dishwasher, tvs, playstation etc. The pool area was lovely with plenty of sunloungers. The Disney parks are a 15 to 20 minute drive away. It was not an issue for us but the only disadvantage I can think of is that it might not suit if you like to have somewhere you can walk to at night - in which case you may prefer the International Drive or Kissimmee area. Oh and we couldn't use the in-room safe which was locked on arrival and wasn't fixed during our stay. Overall I would highly recommend the Tuscana resort and would definitely return.",2015/09/17,2015/09/01,Traveled with family,,,4,,0,0,5,5,,https://www.tripadvisor.com/Profile/Fleurmort,53,4,,,,23,16,Family Vacationer,16,5,2,0,0,0,0,133,"Congleton, Cheshire, United Kingdom",2006/04/01, 4456 ,18,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r310794212-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,viaMobile,5,Magnífico,ValeriaB2401,"Hotel bem localizado,perto dos parques... dos outlets ..., lazer excelente ..., estadia maravilhosa... Perfeita com lavadora e secadora de roupa,microondas,fogão,cafeteira elétrica,geladeira,ar condicionado em todos os cômodos,bem administrado...",2015/09/15,2015/05/01,Traveled with family,3  ,,,,1,1,,,,https://www.tripadvisor.com/Profile/ValeriaB2401,15,2,,,3,4,4,,4,0,0,0,0,0,0,7,,2013/09/01, 584 ,10,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r310536445-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,5,"Para sentirse como en casa, pero más cómodos !!",Miguel Antonio B,"Un apartamento para 5 personas, con todas las comodidades, dos baños completos con tina, vestier en cada habitación, tres TV, lavadora secadora, lo cual hace todo mejor, pues no hay que llevar mucha ropa, y siempre tienes esta limpia, así sean las toallas, las sábanas. Muy cómodo, espacioso, con cajilla fuerte, con internet, buen espacio de parqueo, pasamos 15 días de maravilla, a un precio supercómodo (US $ 80 por día), a 20 minutos de todos los parques, a 2 minutos del supermercado, de restaurantes. Nuestras vacaciones fueron espectaculares en parte gracias a la comodidad del hotel.",2015/09/15,2015/06/01,Traveled with family,,5,5,,0,0,,,5,https://www.tripadvisor.com/Profile/miguelantoniob2014,5,3,,,,12,13,Nature Lover,11,0,0,0,1,0,0,12,"Bogota, Colombia",2014/08/01, 1213 ,15,2019/01/02
4237367,https://www.tripadvisor.com/Hotel_Review-g4237367-d1200780-Reviews-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,d1200780,Four_Corners_Florida,7,#2 of 7 Specialty Lodging in Four Corners,Tuscana_Resort_Orlando_by_Aston,1139,4,"1395 Tuscana LnFour Corners, FL 33896-5302",3.5,Certificate of Excellence,,"Kitchenette, Suites, Non-Smoking Rooms, Family Rooms",250,"CN¥612 - CN¥2,400 (Based on Average Rates for a Standard Room) ",United States>Florida>Central Florida>Four Corners,1139,519,359,110,67,84,https://www.tripadvisor.com/ShowUserReviews-g4237367-d1200780-r310513187-Tuscana_Resort_Orlando_by_Aston-Four_Corners_Florida.html,others,5,"""Sinta-se em casa""",cristina818,"Viajamos em 2 casais, passamos 13 noites em um apartamento perfeito com 2 suítes, espaçoso, muito confortável, bem cuidado e composto tanto no tocante a mobília, quanto aos utensílios oferecidos na cozinha, além do aspirador, tábua para passar com o ferro, maquinas de lavar roupa, secadora e de louça. Fizemos quase todas as nossas refeições no apartamento. A área em torno é muito aprazível. Fazíamos caminhadas, usávamos a sala de ginastica e a piscina aquecida descoberta e a hidromassagem, possui também uma piscina infantil, spa, sala de jogos, internet wi-fi nas áreas sociais. O serviço de recebimento de encomendas é de qualidade. A limpeza geral é também muito boa, além do tratamento recebido pelos funcionários. Inquestionavelmente voltaremos com certeza.",2015/09/15,2015/04/01,Traveled with family,3  ,,5,5,0,0,,,4,https://www.tripadvisor.com/Profile/cristina818,4,3,,,22,7,6,Shopping Fanatic,7,0,0,0,0,0,0,29,"Sao Jose Do Rio Preto, SP",2015/02/01, 1371 ,15,2019/01/02
